"id_evento","data_publicacao","fonte","titulo","pagina","municipio","localidade","tipo_camada","dimensao_analitica","tipo_relacao_variavel","codigo_variavel","nivel_criticidade","observacao","aproximacao_variavel","nota_analista","cod_loteamento","nivel_confianca_loteamento","papel_no_ciclo","id_caso_pressao","entra_ipst"
"TL_20260108_003","2026-01-08","Tribuna Liberal","Cafu Cesar mantem pre-candidatura a deputado apos Operacao Coffee Break da PF","4","Hortolândia","nao_identificado","PRESSAO_SOCIAL","capital_humano","direta","SMIDS_EXT","alta","dado_auditavel","","Vice-prefeito Carlos Augusto Cesar (PSB) preso 12/11/2025 na Operacao Coffee Break (PF + CGU). Investigacao: direcionamento de licitacoes + intermediacao de pagamentos com Life Tecnologia Educacional em Hortolandia e Sumare. TRF-3 revogou prisao preventiva; medidas cautelares = afastamento das funcoes + tornozeleira + proibicao de acessar Prefeitura Hortolandia + comparecimento mensal em juizo + entrega do passaporte. Secretarios municipais e servidores de alto escalao exonerados. Impacto potencial sobre programas educacionais e capacitacao de populacao vulneravel (CadUnico). Secao 21 v10.2: PRESSAO_INSTITUCIONAL → classificado como PRESSAO_SOCIAL com nota_analista. | edicao=9646","nao_identificado","baixo","agravamento","CH_CORRUPCAO_EDUCACAO_HORTOLANDIA_2025","avaliar"
"TL_20260108_004","2026-01-08","Tribuna Liberal","PM prende dois por trafico em condominio da Vila Sao Pedro; Hortolandia","8","Hortolândia","Vila São Pedro","PRESSAO_SOCIAL","capital_humano","direta","SMIDS_EXT","alerta","dado_auditavel","","Dois presos em condominio da Vila Sao Pedro em 06/01/2026 apos denuncia anonima. Apreensoes: grande quantidade de drogas + R$6.000 em dinheiro + celulares + anotacoes do trafico + QR Code para pagamentos digitais. QR Code e indicador de organizacao criminal com infraestrutura financeira moderna. Segunda ocorrencia do ciclo CH_TRAFICO_HORTOLANDIA_2026 em dois dias (E6 ed.9645 = Jd. Adelaide; E4 ed.9646 = Vila Sao Pedro). Serie confirmada pela recorrencia → promover retroativamente E6 (ed.9645) de avaliar para sim - Condicao A. | edicao=9646","vila_sao_pedro","alto","agravamento","CH_TRAFICO_HORTOLANDIA_2026","sim"
"TL_20260109_001","2026-01-09","Tribuna Liberal","Homem e preso apos atacar ex-mulher a facadas em residencia de Hortolandia","10","Hortolândia","Jardim Nossa Senhora Auxiliadora","PRESSAO_SOCIAL","capital_humano","direta","SMIDS_EXT","alerta","dado_auditavel","","Homem de 42 anos atacou ex-companheira (32 anos) com 3 facadas dentro da casa dela em 07/01/2026. Local: Jd. Nossa Senhora Auxiliadora. Agressor DESCUMPRIU medida protetiva judicial vigente — foi ate a residencia da vitima mesmo impedido. Vitima atendida pelo SAMU; encaminhada para avaliacao medica. Agressor preso em flagrante; encaminhado a DDM. Faca apreendida para pericia. R21: violencia com arma branca + risco grave a integridade fisica → nunca contextual → direta. 4o evento do ciclo CH_VIOLENCIA_GENERO_2025 em Hortolandia (3 em 7 dias): 2 femicidios consumados (Jacira + Rayana) + 1 tentativa. Descumprimento de medida protetiva agrava estruturalmente o ciclo. | edicao=9647","jd_nsa_auxiliadora","alto","agravamento","CH_VIOLENCIA_GENERO_2025","sim"
"TL_20260109_002","2026-01-09","Tribuna Liberal","66 detentos nao retornam para unidades prisionais apos saidinha — 65 em Hortolandia","9","Hortolândia","nao_identificado","PRESSAO_SOCIAL","capital_humano","direta","SMIDS_EXT","alta","dado_auditavel","","Complexo Penitenciario Campinas-Hortolandia: 1.512 detentos receberam saida temporaria (23/dez → prazo 5/jan/2026); 65 nao retornaram (4,3% do total). Sumare: 112 saidas; 1 nao retornou. Total regional: 66 foragidos. SAP: descumprimento implica perda do regime semiaberto; recaptura = regime fechado. R25: fenomeno coletivo; recorrente (4 saidinha/ano = marco; junho; setembro; dezembro); agregavel em serie anual. Interface CadUnico: familias de detentos = populacao vulneravel; foragidos podem retornar a territorios de residencia aumentando risco local. Serie estruturavel anualmente: comparar numero de nao-retornos a cada saidinha. | edicao=9647","nao_identificado","baixo","agravamento","CH_FORAGIDOS_SAIDINHA_HORTOLANDIA_2025","sim"
"TL_20260109_003","2026-01-09","Tribuna Liberal","Menores de Hortolandia devem completar esquema vacinal contra dengue — cobertura baixa","7","Hortolândia","nao_identificado","PRESSAO_SOCIAL","capital_humano","direta","SMIDS_EXT","alta","dado_auditavel","","Cobertura 1a dose: 5.870 criancas/adolescentes (37% do publico-alvo 6-16 anos). Cobertura 2a dose: 2.801 (18%). Enfermeira alerta: 'Esses numeros estao baixos. Iniciamos a vacinacao em 2024 e ainda nao conseguimos atingir nem 50% do publico-alvo.' Vacinacao disponivel em UBSs diariamente (7h30-15h30); 7 UBSs com horario ampliado. Contexto: ciclo CH_DENGUE_2026 ativo (87 casos na ed.9642; ADL 5.2 na ed.9643). Baixa cobertura vacinal amplifica o risco de transmissao do ciclo em curso. R23: cobertura percentual e agregavel anualmente. R25: afeta coletivo mensuravel. | edicao=9647","nao_identificado","baixo","agravamento","CH_DENGUE_2026","sim"
"TL_20260109_004","2026-01-09","Tribuna Liberal","Zeze avalia projeto de revitalizacao da Praca Sao Francisco em Hortolandia","1/7","Hortolândia","Centro / Vila Real","GOVERNANCA","infraestrutura_urbana","indireta","GOV_MUNICIPAL","baixa","dado_auditavel","","Vistoria tecnica em 07/01/2026. Area superior a 5.000m2 em frente a Igreja Matriz de Nossa Senhora do Rosario; adjacente ao viaduto da Vila Real. Revitalizacao executada pela Construbase (responsavel pelo viaduto) como compensacao — sem custo para a Prefeitura. Elementos preservados: arvores de grande porte; piso intertravado existente. Novos elementos: nivelamento; bancos; areas de convivencia. Contexto historico: 'local onde foi trabalhado o processo de emancipacao politico-administrativa da cidade'. Uso religioso preservado (procissoes Paroquia Igreja Matriz). Projeto elaborado pelos tecnicos da Prefeitura. | edicao=9647","nao_identificado","baixo","nao_aplicavel","","nao"
"TL_20260109_005","2026-01-09","Tribuna Liberal","Asfalto do Jardim Ricardo e recuperado apos serie de acoes antienchentes em Hortolandia","5","Hortolândia","Jardim Ricardo","GOVERNANCA","infraestrutura_urbana","indireta","GOV_MUNICIPAL","baixa","dado_auditavel","","Acoes concluidas: troca da capa asfaltica da Rua Osvaldo Jose Andreotti; relocacao e conserto de tubulacoes de esgoto e aguas pluviais. Adicional: canalizacao de agua de mina proxima ao Parque Socioambiental Lago da Fe (Parque Gabriel) para evitar infiltracoes e erosao. Frente de Trabalho criada desde final de 2025 para acelerar solucoes antienchentes no km 7 da SP-101. Obra critica pendente (Concessionaria Rodovias do Tiete): ampliacao da vazao das tubulacoes para normalizar escoamento das aguas pluviais e encerrar alagamentos recorrentes. R22 satisfeita: acao reativa a ciclo IU identificado. Territorios afetados: Jd. Ricardo e regioes proximas. | edicao=9647","jd_ricardo","alto","resposta","IU_ALAGAMENTOS_JD_RICARDO","nao"
"TL_20260110_001","2026-01-10","Tribuna Liberal","Canalizacao do Ribeirao Jacuba entra na fase final em Hortolandia (Jardim Santa Emilia)","1/4","Hortolândia","Jardim Santa Emília","GOVERNANCA","infraestrutura_urbana","indireta","GOV_MUNICIPAL","baixa","dado_auditavel","IU_01","Canalização de 230 metros do Ribeirao Jacuba no Jd. Santa Emilia. Tecnica: bolsacreto (concreto moldado dentro de mantas de tecido geotextil). Financiamento: FONPLATA (Fundo Financeiro para Desenvolvimento da Bacia do Prata). Previsao de conclusao: fim da semana 19/01/2026 (sujeito a condicoes climaticas). Obra antecede construcao do futuro Parque Socioambiental (1,2km): pista de caminhada; ciclovia; areas de convivencia; academia ao ar livre; paisagismo. Prolongamento previsto da Rua Carmen Savala ate a Av. Panaino (novo eixo de ligacao bairros-centro-Vila Real-Anhanguera). Bairros beneficiados: Jd. Santa Emilia; Vila Inema; Chacaras Reymar; Jd. do Lago. Contexto: Parque Socioambiental Aloizio Pereira Silva (ja inaugurado) = nascente do Ribeirao Jacuba. Ribeirao Jacuba = principal curso d agua do municipio; atravessa varias regioes. IVS-H: canalização e parque mapeam dimensoes IU_01 (saneamento ambiental) e qualidade do territorio. | edicao=9648","jd_santa_emilia","alto","nao_aplicavel","","nao"
"TL_20260110_002","2026-01-10","Tribuna Liberal","Vereador pede construcao urgente de nova ETE; ARSESP documenta ma operacao e sobrecarga","6","Hortolândia","Jatobá / Residencial Franceschini / Vila Real / Remanso Campineiro","PRESSAO_SOCIAL","infraestrutura_urbana","direta","IU_03","alta","dado_auditavel","IU_03","Vereador Nei Prazeres (PP) protocolou mocao de apelo a Sabesp aprovada na Camara em 15/dez/2025. Dados tecnicos documentados: ETE inaugurada 2009 com capacidade de 350 l/s; hoje recebe 450 l/s (sobrecarga de 28,5%). Populacao: 192.692 hab (2009) → 236.641 hab (Censo 2022) = crescimento de 22,8%. Laudo ARSESP (jul/2025): 'emissao de odores e consequencia da ma operacao da estacao; com negligencia na gestao de lodo na ETE; tubulacoes e equipamentos deteriorados; operando com vazao acima da capacidade projetada.' Bairros afetados pelo odor: Condominio Jatoba; Residencial Franceschini; Vila Real; Remanso Campineiro. Nova manifestacao de moradores: 02/01/2026. Sabesp apos protesto de jun/2025: obras emergenciais de limpeza das lagoas + pre-projeto de nova ETE enclausurada (575 l/s) — SEM prazo de contratacao ou inicio de obras. R25: impacto coletivo (multiplos bairros; moradores + comerciantes); recorrente (protestos jun/2025 + jan/2026); mensuravel (sobrecarga documentada por orgao regulador). Interface CadUnico: Jatoba; Franceschini e Remanso Campineiro sao territorios com alta concentracao de registros. | edicao=9648","jatoba,residencial_franceschini","alto","agravamento","IU_ETE_JATOBA_2025","sim"
"TL_20260110_003","2026-01-10","Tribuna Liberal","Motiva AutoBAn transfere R$ 4.585.971,87 de ISSQN para Hortolandia referente a 2025","6","Hortolândia","nao_identificado","GOVERNANCA","multidimensional","indireta","GOV_MUNICIPAL","baixa","dado_auditavel","","Repasse de ISSQN (Imposto Sobre Servicos de Qualquer Natureza) da concessao do Sistema Anhanguera-Bandeirantes em 2025. Valores regionais: Sumare R$14.569.425 (maior); Americana R$6.668.217; Hortolandia R$4.585.972; Nova Odessa R$2.579.216. Total regional: R$28.437.831. Total do sistema (18 cidades): R$199.261.421. Calculo proporcional a extensao territorial cortada pelas rodovias. Aplicacao nao e vinculada: cabe a cada prefeitura definir destinacao (saude; educacao; mobilidade; infraestrutura). Desde inicio da concessao (2000): municipios abrangidos receberam mais de R$4 bilhoes. IVS-H: recurso fiscal complementar relevante para avaliar capacidade municipal de financiar programas sociais. Hortolandia = 3a maior beneficiaria da regiao. | edicao=9648","nao_identificado","baixo","nao_aplicavel","","nao"
"TL_20260111_001","2026-01-11","Tribuna Liberal","Estado estuda transferencia da sede do 48 BPM-I de Sumare para Hortolandia","1/3","Hortolândia","nao_identificado","GOVERNANCA","capital_humano","indireta","GOV_ESTADUAL","media","dado_auditavel","","Confirmado pela SSP-SP e pelo Comando Interino do 48 BPM/I. Estudo tecnico em andamento analisa: (1) estatisticas criminais da regiao; (2) 'probabilidades de risco relacionadas ao presidio localizado em Hortolandia'; (3) demais indices criminais. Municipio de Hortolandia manifestou interesse em receber a sede e ofereceu estrutura mais ampla e moderna. Prefeitura de Sumare ja foi formalmente consultada. Sem decisao definitiva anunciada. Contexto analitico: o estudo cita explicitamente o complexo penitenciario de Hortolandia como fator de risco — reconhecimento institucional (GOV_ESTADUAL) dos ciclos CH_FORAGIDOS e CH_TRAFICO documentados no corpus. Relacao com ciclos abertos: CH_FORAGIDOS_SAIDINHA (65 foragidos; ed.9647); CH_TRAFICO_HORTOLANDIA_2026 (2 eventos; ed.9645+9646); CH_LATROCINIO_HORTOLANDIA_2025 (ed.9644). Papel_no_ciclo = resposta potencial de GOV_ESTADUAL ao conjunto de pressoes de segurança publica documentadas no corpus. Evento estrutural de alto valor analitico para o IVS-H: confirma que o nivel estadual reconhece Hortolandia como territorio com pressao criminal acima da media regional. | edicao=9649","nao_identificado","baixo","resposta","CH_FORAGIDOS_SAIDINHA_HORTOLANDIA_2025","nao"
"TL_20260111_002","2026-01-11","Tribuna Liberal","Hortolandia conta com 13 parques socioambientais; obras em Boa Esperanca e Jardim Santa Emilia","7","Hortolândia","Jardim Amanda / Boa Esperança / Jardim Santa Emília","GOVERNANCA","infraestrutura_urbana","indireta","GOV_MUNICIPAL","baixa","dado_auditavel","","Mapa consolidado dos parques socioambientais de Hortolandia (dados de jan/2026): 13 parques ativos (incluindo Parque Jardim Amanda 1a etapa inaugurado dez/2025 — quando inaugurada 2a etapa sera o maior espaco publico de lazer da cidade). Desde 2021: 6 novos parques entregues. Futuros: 7 novas areas previstas. Obras ja iniciadas: Jardim Santa Emilia (canalizacao Ribeirao Jacuba em fase final — ed.9648 E1) + regiao do Boa Esperanca (terraplenagem em andamento). Boa Esperanca: novo loteamento identificado no corpus com obras de infraestrutura de lazer em execucao. IVS-H: parques socioambientais sao proxies de qualidade territorial (IU dimension) e indicadores de politica publica de reducao de vulnerabilidade. Mapeamento espacial: parques distribuidos em multiplas regioes do municipio atuam como indicadores inversos de vulnerabilidade territorial. | edicao=9649","""jd_amanda","boa_esperanca""","nao_aplicavel","","nao"
"TL_20260114_001","2026-01-14","Tribuna Liberal","Com mau cheiro pendente na ETE de Hortolândia estação de Paulínia também incomoda com forte odor","6","Hortolândia","nao_identificado","PRESSAO_SOCIAL","infraestrutura_urbana","direta","SMIDS_EXT","alta","dado_auditavel","","Ciclo ativo desde 2025: moradores realizaram protesto em frente à ETE Jatobá no início de jan/2026. Cetesb multou Sabesp em mais de R$3M pelos problemas na ETE Hortolândia (dado_auditavel: série de autuações estruturável por período). Arsesp identificou falhas operacionais graves em ago/2025. R20: agravamento documentado pela própria matéria — protesto jan/2026 após vistorias mensais desde 2S/2025. Condição B: impacto coletivo (múltiplos bairros), mensurável (autuações Cetesb + relatório Arsesp), recorrente, série temporal estruturável. cod_loteamento: nao_identificado (impacto difuso; ETE Jatobá como epicentro sem loteamento específico afetado isoladamente); nivel_confianca_loteamento: baixo. | edicao=9651","nao_identificado","baixo","agravamento","IU_ETE_HORTO_2025","sim"
"TL_20260114_002","2026-01-14","Tribuna Liberal","Prefeitura de Hortolândia mantém vistorias mensais na ETE Jatobá e agenda reunião pública para 23 de janeiro","6","Hortolândia","Vila Real","GOVERNANCA","infraestrutura_urbana","indireta","GOV_MUNICIPAL","baixa","dado_auditavel","","R22 satisfeita: pressão identificável (protesto moradores + multas Cetesb = gatilho documentado). Ação: equipes municipais + Sabesp + URAE vistoriaram ETE em 12/01/2026. Reunião pública agendada: 23/01, Salão Paroquial Dom Bruno Gamberini, Vila Real. Histórico: vistorias mensais intensificadas desde 2S/2025; reunião com secretária estadual Natália Resende em ago/2025 (exigiu providências). Ação intermediária sem resolução estrutural ainda. cod_loteamento: Vila Real (referência pelo local da reunião pública); nivel_confianca_loteamento: medio. | edicao=9651","nao_identificado","baixo","resposta","IU_ETE_HORTO_2025","nao"
"TL_20260114_003","2026-01-14","Tribuna Liberal","Moradores têm de suportar mau cheiro da ETE de Paulínia em paralelo a caso semelhante pendente em Hortolândia","6","Paulínia","Regional","PRESSAO_SOCIAL","infraestrutura_urbana","direta","SMIDS_EXT","alta","impacto_regional_hortolandia","","Evento em Paulínia com conexão explícita a Hortolândia no título da matéria. Cetesb autuou Sabesp na ETE Monte Alegre (Paulínia) em set/2025; nova fiscalização dez/2025; medidas corretivas exigidas. Sabesp investiu R$54M em nova ETE anexa em pré-operação desde dez/2025. Moradores dos bairros Morumbi e São Bento relatam odor intenso com invasão de residências e sintomas físicos (dor de cabeça, náusea). entra_ipst = nao: evento ocorreu em Paulínia, não em Hortolândia. Relevante para corpus como contexto regional do ciclo IU_ETE_HORTO_2025 — documenta padrão sistêmico de falha Sabesp em ETEs. Avaliar criação de id_caso_pressao regional IU_ETE_SABESP_REGIONAL_2025 quando houver série suficiente. cod_loteamento: nao_identificado; nivel_confianca_loteamento: baixo. | edicao=9651","nao_identificado","baixo","agravamento","IU_ETE_PAULINIA_2025","nao"
"TL_20260114_004","2026-01-14","Tribuna Liberal","Moradores devem ficar atentos aos sintomas da dengue em Hortolândia","6","Hortolândia","nao_identificado","PRESSAO_SOCIAL","capital_humano","direta","SMIDS_EXT","media","sinal_smids_ext","","Primeiro registro do ciclo CH_DENGUE_2026 no corpus. Aedes aegypti mais ativo no verão: fator de risco sazonal documentado e recorrente. Sem número de casos nesta matéria — sinal_smids_ext por R15. Ação UVZ territorial direcionada a Jardim Aline e Jardim Amanda sugere risco elevado identificado internamente pela Secretaria de Saúde mesmo sem dado publicado nesta edição. Promover entra_ipst a sim (Condição B) quando casos forem quantificados em edições futuras. Interface com IU: água parada como vetor associado ao Aedes (interface_iu). cod_loteamento: nao_identificado; nivel_confianca_loteamento: baixo. | edicao=9651","nao_identificado","baixo","emergencia","CH_DENGUE_2026","avaliar"
"TL_20260114_005","2026-01-14","Tribuna Liberal","Equipes da UVZ prosseguem com ação casa a casa nas regiões do Jardim Aline e Jardim Amanda","6","Hortolândia","Jardim Amanda","GOVERNANCA","capital_humano","indireta","GOV_MUNICIPAL","media","dado_auditavel","","R22 satisfeita: ciclo CH_DENGUE_2026 identificado como gatilho (verão + Aedes ativo = pressão sazonal documentada). Loteamentos citados explicitamente: Jardim Aline e Jardim Amanda. cod_loteamento: Jardim Amanda (primário por relevância CadÚnico — alta concentração cadastral segundo dados internos SMIDS); nivel_confianca_loteamento: alto. Jardim Aline: incluir em tabela FATO_CICLO_PRESSAO_SOCIAL quando disponível. Interface territorial: ação UVZ em Jardim Amanda coincide com área do Parque Socioambiental Campo da Mina (E2 edicao 9735 de abr/2026) — mesmo território de alta vulnerabilidade. | edicao=9651","nao_identificado","baixo","resposta","CH_DENGUE_2026","nao"
"TL_20260114_006","2026-01-14","Tribuna Liberal","Hortolândia acumula premiações na esfera estadual nacional e no exterior","7","Hortolândia","nao_identificado","GOVERNANCA","multidimensional","contextual","GOV_MUNICIPAL","baixa","contexto_sociopolitico","","R05 — multidimensional justificado: (1) capital_humano: OBMEP Mirim 130 medalhas ouro; Alfabetiza Juntos SP excelência educacional; TB 70%+ cobertura contatos (prêmio estadual 2024); CREAN entre 6 melhores SP em nutrição/combate à fome; (2) infraestrutura_urbana: prefeito cita 99% rede coletora esgoto + 100% tratamento — candidato a dado_auditavel proxy IU_03; (3) renda_trabalho: Facilita SP bronze (ambiente de negócios); UITP membro (mobilidade urbana Hamburgo 2025). R22: sem pressão social como gatilho → nao_aplicavel. Fonte: Austin Rating/Editora Abril (metodologia independente, não autoatribuída). Dado mais relevante para IVS-H: 99%/100% saneamento — registrar em nota arquitetural como proxy IU. cod_loteamento: nao_identificado; nivel_confianca_loteamento: baixo. | edicao=9651","nao_identificado","baixo","nao_aplicavel","","nao"
"TL_20260114_007","2026-01-14","Tribuna Liberal","Escolas municipais de Hortolândia recebem manutenção e zeladoria durante as férias","7","Hortolândia","nao_identificado","GOVERNANCA","capital_humano","indireta","GOV_MUNICIPAL","baixa","dado_auditavel","","60 escolas da rede municipal: roçagem, reparos hidráulicos e elétricos, limpeza de reservatórios de água, manutenção predial. Data retorno aulas: 06/fev/2026. Jornada Pedagógica: 04/fev; reunião de pais: 05/fev. Unidades citadas: EMEF Nicolas Thiago dos Santos Lofrani; EMEI Olinda Maria de Jesus Souza; EMEI Jardim Santa Emília. R22: ação estrutural de manutenção de rotina sem gatilho de pressão social → nao_aplicavel. cod_loteamento: nao_identificado (60 escolas dispersas pela rede municipal sem loteamento único); nivel_confianca_loteamento: baixo. | edicao=9651","nao_identificado","baixo","nao_aplicavel","","nao"
"TL_20260114_008","2026-01-14","Tribuna Liberal","Desvios para duplicação de via vão até fim de fevereiro entre Sumaré e Hortolândia","7","Hortolândia","nao_identificado","GOVERNANCA","infraestrutura_urbana","indireta","GOV_MUNICIPAL","baixa","dado_auditavel","","Duplicação da Estrada Municipal Valêncio Calegari (divisa Hortolândia-Sumaré). Trecho: Honda → portal Av. São Francisco de Assis (próximo Pague Menos). Prazo obras: final de fevereiro 2026. Contrapartida da Microsoft pela instalação de sede em Hortolândia. Desvios de trânsito ativos. R22: obra estrutural por contrapartida empresarial sem pressão social identificável como gatilho → nao_aplicavel. Potencial RT latente: chegada da Microsoft = indicador de emprego qualificado e formalização para série futura do IVS-H. cod_loteamento: nao_identificado (área industrial/comercial de divisa sem correspondência clara em loteamentos CadÚnico); nivel_confianca_loteamento: baixo. | edicao=9651","nao_identificado","baixo","nao_aplicavel","","nao"
"TL_20260115_001","2026-01-15","Tribuna Liberal","Charge de capa ironiza mau cheiro como problema não resolvido em Hortolândia para 2026","1","Hortolândia","nao_identificado","PRESSAO_SOCIAL","infraestrutura_urbana","contextual","SMIDS_EXT","alta","sinal_smids_ext","","Charge de capa (personagem segurando nariz; texto: Mau cheiro... O que você pediu para 2026? Ar puro!) confirma saliência editorial do ciclo IU_ETE_HORTO_2025 no dia seguinte à edição 9651. R20: expressão pública coletiva documenta persistência da pressão no tempo. Sem dado numérico próprio → sinal_smids_ext por R15 (diferente do modelo E3/9735 - dengue charge com 87 casos verificáveis). R01 não satisfeita → tipo_relacao_variavel = contextual por R11 (sem ação do Estado, sem número). Avaliar se frequência de cobertura editorial do ciclo constitui série temporal para fins de IPST-H. cod_loteamento: nao_identificado; nivel_confianca_loteamento: baixo. | edicao=9652","nao_identificado","baixo","agravamento","IU_ETE_HORTO_2025","avaliar"
"TL_20260115_002","2026-01-15","Tribuna Liberal","Vândalos prejudicam usuários do transporte público em Hortolândia com danos em abrigos de ônibus","7","Hortolândia","Jardim Amanda","PRESSAO_SOCIAL","infraestrutura_urbana","direta","SMIDS_EXT","media","dado_auditavel","","Primeiro registro do ciclo IU_VANDALISMO_TRANSPORTE_HORTO_2025 no corpus. Três abrigos vandalizados recentemente após reformas de 2S/2025: (1) Av. Emancipação/GoodBom — suporte removido, funcionamento prejudicado; (2) Jardim Amanda — pichações; (3) Jardim Malta, Rua Jair Silva Guimarães — danificado, conserto em andamento (previsto retorno em fev/2026). R20: matéria documenta progressão clara — reformas concluídas em 2S/2025 → novos vandalismos em sequência = agravamento. R25 satisfeita: fenômeno coletivo (passageiros de transporte público), recorrente, altera mobilidade de forma identificável. R23: série por número de abrigos vandalizados/consertados por período. Condição B: impacto sobre usuários de transporte coletivo — perfil compatível com CadÚnico (sem carro, dependentes de ônibus). cod_loteamento: Jardim Amanda (primário); nivel_confianca_loteamento: alto. Outros loteamentos: Jardim Malta e área GoodBom/Av. Emancipação — ver E3. | edicao=9652","nao_identificado","baixo","agravamento","IU_VANDALISMO_TRANSPORTE_HORTO_2025","avaliar"
"TL_20260115_003","2026-01-15","Tribuna Liberal","Prefeitura de Hortolândia realiza manutenção e substituição de abrigos de ônibus vandalizados","7","Hortolândia","Jardim Amanda","GOVERNANCA","infraestrutura_urbana","indireta","GOV_MUNICIPAL","baixa","dado_auditavel","","R22 satisfeita: vandalismo documentado = pressão identificável como gatilho da ação institucional. Lista de abrigos consertados/substituídos em 2025 divulgada pelo município: Av. Tarsila do Amaral (Jardim Amanda); cruzamento José Bonifácio/Tiradentes (Amanda); Rua Cordilheira dos Andes (Jardim Nova Europa); Av. Emancipação/GoodBom; frente ao Paço Municipal/Jd. Novo Ângulo. Canal de denúncia ativo: Guarda Municipal, telefone 153. Ação em andamento sem resolução estrutural (reincidência após reformas de 2025). cod_loteamento: Jardim Amanda (primário); nivel_confianca_loteamento: alto. Múltiplos loteamentos afetados (ver E2). | edicao=9652","nao_identificado","baixo","resposta","IU_VANDALISMO_TRANSPORTE_HORTO_2025","nao"
"TL_20260115_004","2026-01-15","Tribuna Liberal","Hortolândia retoma sinalização de solo no entorno de escola na Vila Real e intensifica Tapa-buraco","7","Hortolândia","Vila Real","GOVERNANCA","infraestrutura_urbana","indireta","GOV_MUNICIPAL","baixa","dado_auditavel","","Dois serviços distintos na mesma matéria: (1) Sinalização de solo — concluída em 14/01 na Rua Orlando Cavalcante, Vila Real, entorno da EMEIF Sebastiana Dias de Moraes e PEV do bairro; ~30 unidades de ensino receberam o mutirão em 2025; (2) Tapa-buraco — 80 a 100 buracos/dia; intensificação em 2026 por erosão causada por chuvas; territórios desta semana: região central, Jd. Novo Ângulo, Jd. Sumarezinho, entorno do Parque Socioambiental Lago da Fé, Jd. Malta, Jd. Santa Emília, Jd. Terras de Santo Antônio, Jd. Adelaide, Jd. Interlagos, Jd. Santa Clara do Lago, Jd. Nova Europa. R22: manutenção de rotina intensificada por fator climático (chuvas), sem pressão social identificável como gatilho → nao_aplicavel. cod_loteamento: Vila Real (sinalização, primário); nivel_confianca_loteamento: alto. Tapa-buraco: multiplos_loteamentos (ver nota). | edicao=9652","nao_identificado","baixo","nao_aplicavel","","nao"
"TL_20260115_005","2026-01-15","Tribuna Liberal","IPVA vai custar R$ 122 milhões aos motoristas de Hortolândia em 2026","5","Hortolândia","nao_identificado","CONTEXTO","renda_trabalho","contextual","SMIDS_EXT","baixa","dado_auditavel","","Hortolândia: previsão IPVA 2026 = R$122,3M (queda de 1,19% em relação a 2025: R$123,8M). 3ª posição no ranking regional de 6 municípios (Americana 1ª: R$214,9M; Sumaré 2ª: R$175,4M). Seis cidades respondem por 2,3% da arrecadação estadual total (R$30B). Dado de frota tributável relevante como proxy inverso de mobilidade: municípios com maior IPVA/habitante tendem a ter maior acesso a veículo próprio — relevante para inferir dependência de transporte público. Para IVS-H: dado não mensura vulnerabilidade diretamente, mas contextualiza o perfil econômico da cidade e pode complementar análise de RT. Série histórica estruturável anualmente pela Secretaria Estadual da Fazenda. cod_loteamento: nao_identificado (dado municipal agregado); nivel_confianca_loteamento: baixo. | edicao=9652","nao_identificado","baixo","nao_aplicavel","","nao"
"TL_20260116_001","2026-01-16","Tribuna Liberal","Hortolândia leva programa CadÚnico às UBSs São Bento e Taquara Branca","6","Hortolândia","Jardim São Bento","GOVERNANCA","capital_humano","indireta","GOV_MUNICIPAL","media","dado_auditavel","","Ação inaugural: CadÚnico descentralizado para UBSs São Bento e Taquara Branca a partir de 16/01/2026; frequência: 1x/semana (ampliável conforme demanda); parceria SMIDS + Secretaria de Saúde. Fonte: Jesus José Ribeiro da Costa, Diretor de Assistência Social da SMIDS (nosso colega, confirmado como fonte da matéria). Justificativa declarada: os dois loteamentos estão distantes dos CRAS. R22: ação proativa sem gatilho de pressão social explícita → nao_aplicavel. ALTA RELEVÂNCIA para Atlas Social: (1) documenta gap territorial de cobertura CadÚnico nos loteamentos Jardim São Bento e Taquara Branca; (2) potencial ampliação do cadastro nesses territórios após início do serviço; (3) interface SMIDS/Saúde como modelo de integração intersetorial. cod_loteamento: Jardim São Bento (primário); nivel_confianca_loteamento: alto. Segundo loteamento: Taquara Branca (mesma ação, mesmo atendimento). | edicao=9653","nao_identificado","baixo","nao_aplicavel","","nao"
